"YEAR","SERIAL","MONTH","CPSID","ASECFLAG","ASECWTH","STATEFIP","STATECENSUS","COUNTY","METFIPS","METRO","OWNERSHP","HHINCOME","PUBHOUS","RENTSUB","HEATSUB","HEATVAL","FOODSTMP","STAMPNO","STAMPMO","ATELUNCH","FAMINC","PERNUM","CPSIDP","CPSIDV","ASECWT","RELATE","AGE","SEX","RACE","MARST","BPL","YRIMMIG","CITIZEN","HISPAN","EMPSTAT","LABFORCE","OCC","IND","CLASSWKR","UHRSWORKT","UHRSWORK1","WHYUNEMP","EDUC","DIFFHEAR","DIFFEYE","DIFFMOB","OCCLY","INDLY","CLASSWLY","WORKLY","PENSION","FIRMSIZE","FTOTVAL","INCTOT","INCWAGE","INCBUS","INCFARM","INCSS","INCWELFR","INCRETIR","INCSSI","INCINT","INCDIVID","INCRENT","CTCCRD","ACTCCRD","ADJGINC","EITCRED","FEDTAX","FEDTAXAC","MARGTAX","STATETAX","STATAXAC","TAXINC","OFFPOV","MIGSTA1","WHYMOVE","MIGRATE1","PAIDGH","HIMCARENW","HIMCAIDNW","CAIDNW","VETLAST","UNION"
2024,84173,3,2.02312e+13,1,2456.82,6,93,6067,40900,3,22,131172,1,1,1,0,1,0,0,0,842,1,2.02312e+13,2.02312e+14,2456.82,101,45,2,100,4,9900,0,1,0,10,2,3220,8191,27,997,40,0,111,1,1,1,3220,8191,22,2,3,9,131172,131151,117000,0,0,0,0,99999999,0,4105,0,0,500,0,129151,0,17298,17298,24,5731,5141,108351,2,99,0,1,21,1,1,1,0,2
2024,85870,3,2.02413e+13,1,2463.74,6,93,6075,41860,2,22,167623,1,1,1,0,1,0,0,99,841,1,2.02413e+13,2.02413e+14,2463.74,101,61,2,651,1,50000,2003,4,0,10,2,3602,8370,21,23,20,0,73,1,1,1,3602,8370,22,2,1,1,89610,18665,18650,0,0,0,0,0,0,15,0,0,0,0,89600,0,6988,6988,12,1820,1532,61900,2,99,0,1,21,1,1,1,0,0
2024,83077,3,2.02313e+13,1,2431.66,6,93,6111,37100,2,22,86000,1,1,1,0,1,0,0,2,710,5,2.02313e+13,2.02313e+14,2637.28,301,16,1,100,6,9900,0,1,100,34,1,0,0,0,999,999,0,40,1,1,1,0,0,0,1,0,0,86000,0,0,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,1,1,0,0
2024,86570,3,2.02413e+13,1,1857.46,6,93,6083,42200,3,10,51900,0,0,1,0,1,0,0,99,841,2,2.02413e+13,2.02413e+14,1857.46,202,63,1,100,1,45300,1964,3,0,32,1,0,0,0,999,999,0,73,1,1,1,0,0,0,1,0,0,51900,22500,0,0,0,22500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,2,1,1,0,0
2024,86764,3,2.02313e+13,1,2865.27,6,93,6077,44700,3,10,67700,0,0,1,0,1,0,0,2,830,1,2.02413e+13,2.02413e+14,2865.27,101,59,2,200,4,9900,0,1,0,10,2,5310,7590,21,40,40,0,91,1,1,1,5310,7590,22,2,3,8,67700,41500,41500,0,0,0,0,0,0,0,0,0,2170,830,41500,3230,0,-4060,12,407,0,20700,2,99,0,1,21,1,1,1,0,0
2024,82963,3,2.02303e+13,1,2719.44,6,93,6099,33700,2,10,1122416,0,0,1,0,1,0,0,1,843,3,2.02303e+13,2.02303e+14,2801.3,301,16,2,803,6,9900,0,1,600,34,1,0,0,0,999,999,0,40,1,1,1,0,0,0,1,0,0,1122416,0,0,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,1,1,0,0
2024,86602,3,2.02401e+13,1,3339.77,6,93,6097,42220,3,10,78528,0,0,1,0,2,1,1,99,820,2,2.02401e+13,2.02401e+14,2994.43,301,48,1,100,6,9900,0,1,0,10,2,9130,4570,21,25,25,0,123,1,1,1,9130,4570,22,2,2,2,78528,17000,17000,0,0,0,0,99999999,0,0,0,0,0,0,17000,49,315,266,10,129,-125,3150,2,99,0,1,0,1,2,2,0,0
2024,83331,3,2.02401e+13,1,2616.84,6,93,0,40140,3,10,119131,0,0,1,0,1,0,0,1,730,4,2.02401e+13,2.02401e+14,2923.1,301,2,2,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,119131,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,80864,3,2.02301e+13,1,1803.54,6,93,6037,31080,3,10,586575,0,0,1,0,1,0,0,99,841,1,2.02301e+13,2.02301e+14,1803.54,101,52,2,100,1,20000,1993,5,100,10,2,5610,6390,21,40,40,0,20,1,1,1,5610,6390,22,2,1,9,586575,450500,450000,0,0,0,0,99999999,0,500,0,0,0,0,520500,0,105906,105906,35,40715,40655,492800,2,99,0,1,0,1,1,1,0,0
2024,80068,3,2.02313e+13,1,3244.05,6,93,0,99998,1,22,0,2,0,1,0,2,1,12,99,600,3,2.02313e+13,2.02313e+14,3029.52,701,32,1,300,6,9900,0,1,100,34,1,0,0,0,999,999,0,73,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0,1,0,1,2,2,0,0
2024,81508,3,2.02212e+13,1,2161.81,6,93,6037,31080,2,10,326500,0,0,1,0,1,0,0,99,843,2,2.02212e+13,2.02212e+14,2161.81,202,45,1,100,1,15000,2001,3,0,10,2,500,8563,21,40,40,0,111,1,1,1,500,8563,22,2,3,2,326500,160250,150000,0,0,0,0,99999999,0,10250,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,21,1,1,1,0,1
2024,81011,3,2.02303e+13,1,2485.37,6,93,6037,31080,2,10,47651,0,0,1,0,1,0,0,99,740,2,2.02303e+13,2.02303e+14,2485.37,202,37,1,651,1,9900,0,1,0,10,2,5610,6290,21,40,40,0,81,1,1,1,5610,6290,22,2,1,5,47651,45550,45000,0,0,0,0,99999999,0,550,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,21,1,1,1,0,0
2024,81819,3,2.02413e+13,1,1812.08,6,93,6037,31080,2,22,38300,1,1,1,0,1,0,0,99,730,1,2.02413e+13,2.02413e+14,1812.08,101,62,2,100,6,9900,0,1,100,10,2,3603,8191,21,36,36,0,81,1,1,1,3603,8191,22,2,1,9,38300,38300,35000,0,0,0,0,0,0,3300,0,0,0,0,38300,0,2714,2714,12,720,576,24450,2,99,0,1,21,1,1,1,0,0
2024,82738,3,2.02413e+13,1,2494.33,6,93,6059,31080,3,22,3192,1,1,1,0,1,0,0,99,500,2,2.02413e+13,2.02413e+14,2494.33,202,70,2,651,1,51800,2001,4,0,36,1,0,0,0,999,999,0,111,1,1,1,0,0,0,1,0,0,3192,192,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0,1,0,2,2,2,0,0
2024,85184,3,2.02402e+13,1,1813.57,6,93,6001,41860,2,22,106120,1,1,1,0,1,0,0,3,600,2,2.02402e+13,2.02402e+14,2144.28,301,16,2,100,6,9900,0,1,500,34,1,0,0,0,999,999,0,60,1,1,1,0,0,0,1,0,0,56200,0,0,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,2,2,0,0
2024,83320,3,2.02303e+13,1,1831.11,6,93,0,40140,2,22,117062,1,1,1,0,1,0,0,1,830,2,2.02303e+13,2.02303e+14,1831.11,202,51,1,100,1,9900,0,1,100,10,2,6520,3980,21,80,80,0,81,1,1,1,6720,7790,22,2,1,2,117062,112060,102000,0,0,0,0,99999999,0,10010,50,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,2,2,0,0
2024,84111,3,2.02413e+13,1,3870.68,6,93,6061,40900,3,10,188392,0,0,1,0,1,0,0,99,843,3,2.02413e+13,2.02413e+14,3604.56,301,24,2,651,6,9900,0,1,0,10,2,5400,8290,21,16,16,0,81,1,1,1,5400,8290,22,2,1,5,188392,2032,2000,0,0,0,0,99999999,0,32,0,0,0,0,2032,0,0,0,0,0,-130,0,2,99,0,1,0,1,1,1,0,0
2024,80316,3,2.02302e+13,1,1611.23,6,93,6019,23420,3,10,109553,0,0,1,0,1,0,0,1,740,2,2.02302e+13,2.02302e+14,1826.16,301,24,1,100,6,9900,0,1,100,10,2,7140,6070,21,40,40,0,92,1,1,1,7140,6070,22,2,2,2,109553,35000,35000,0,0,0,0,99999999,0,0,0,0,0,0,35000,0,2318,2318,12,588,444,21150,2,99,0,1,0,1,1,1,0,0
2024,84349,3,2.02413e+13,1,2712.99,6,93,6067,40900,2,22,32000,1,1,2,120,2,1,12,1,730,1,2.02413e+13,2.02413e+14,2712.99,101,59,1,651,1,51500,2013,4,0,32,1,0,0,0,999,999,0,81,1,2,1,0,0,0,1,0,0,32000,0,0,0,0,0,0,0,0,0,0,0,430,0,32000,3375,0,-3375,10,217,0,4300,2,99,0,1,0,1,2,2,0,0
2024,80322,3,2.02402e+13,1,2117.56,6,93,6019,23420,2,10,262196,0,0,1,0,1,0,0,1,740,2,2.02402e+13,2.02402e+14,2117.56,202,44,2,651,1,51500,2021,5,0,10,2,4700,4980,21,50,50,0,111,1,1,1,4700,4980,22,2,3,2,262196,49001,49000,0,0,0,0,99999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,21,1,1,1,0,0
2024,82207,3,2.02313e+13,1,1722.3,6,93,6037,31080,3,22,79443,1,1,1,0,2,1,5,99,830,3,2.02313e+13,2.02313e+14,1515.51,1115,49,2,100,6,20000,2021,5,100,34,1,0,0,0,999,999,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0,1,0,1,1,1,0,0
2024,82542,3,2.02401e+13,1,3968.25,6,93,6059,31080,3,10,310244,0,0,1,0,1,0,0,99,843,3,2.02401e+13,2.02401e+14,4300.44,301,33,1,100,6,9900,0,1,0,10,2,2755,8564,21,30,20,0,73,1,1,1,2755,8564,22,2,1,1,310244,70001,70000,0,0,0,0,99999999,0,1,0,0,0,0,70001,0,7661,7661,22,2692,2548,56151,2,6,12,3,0,1,1,1,0,0
2024,83613,3,2.02212e+13,1,2277.63,6,93,0,40140,3,10,51510,0,0,1,0,1,0,0,99,841,2,2.02212e+13,2.02212e+14,2277.63,202,65,2,651,1,52140,1991,4,0,36,1,0,0,0,999,999,0,123,1,1,1,0,0,0,1,0,0,51510,17003,0,0,0,16800,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,2,1,1,0,0
2024,86019,3,2.02401e+13,1,1787.66,6,93,0,41940,2,10,24000,0,0,2,223,2,3,12,3,730,5,2.02401e+13,2.02401e+14,2106.33,901,5,2,100,6,9900,0,1,611,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,0,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,1,99,0,1,0,1,2,2,0,0
2024,85349,3,2.02401e+13,1,2738.92,6,93,6001,41860,3,10,80000,0,0,1,0,1,0,0,3,841,4,2.02401e+13,2.02401e+14,2377.34,301,10,2,651,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,80000,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,82886,3,2.02401e+13,1,1942.38,6,93,6099,33700,3,10,149002,0,0,1,0,1,0,0,2,843,4,2.02401e+13,2.02401e+14,1858.83,301,14,1,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,149002,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,81058,3,2.02402e+13,1,3145.22,6,93,6037,31080,3,10,2014,0,0,1,0,1,0,0,99,841,2,2.02402e+13,2.02402e+14,3751.15,701,24,1,651,6,50000,2015,5,0,34,1,0,0,0,999,999,0,111,1,1,1,0,0,0,1,0,0,2014,7,0,0,0,0,0,99999999,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,6,10,3,0,1,2,2,0,0
2024,81731,3,2.02413e+13,1,2035.24,6,93,6037,31080,3,10,375361,0,0,1,0,2,1,12,1,841,3,2.02413e+13,2.02413e+14,2092.98,301,31,1,100,6,9900,0,1,100,10,2,1410,570,21,40,40,0,111,1,1,1,1410,570,22,2,2,7,375361,130500,130000,0,0,0,0,99999999,0,0,500,0,0,0,130500,0,21351,21351,24,8291,8147,116650,2,99,0,1,21,1,1,1,12,0
2024,86672,3,2.02301e+13,1,2161.83,6,93,6077,44700,3,10,181431,0,0,1,0,1,0,0,2,843,3,2.02301e+13,2.02301e+14,2117.93,301,22,1,100,6,9900,0,1,100,12,2,4230,8660,21,24,24,0,81,1,1,1,4230,8660,22,2,2,9,181431,22000,22000,0,0,0,0,99999999,0,0,0,0,0,0,22000,0,815,815,10,229,6,8150,2,99,0,1,0,1,1,1,0,0
2024,84111,3,2.02413e+13,1,3870.68,6,93,6061,40900,3,10,188392,0,0,1,0,1,0,0,99,843,1,2.02413e+13,2.02413e+14,3870.68,101,56,2,651,1,51500,1991,4,0,10,2,3255,8191,21,40,40,0,111,1,1,1,3255,8191,22,2,3,9,188392,146257,146000,0,0,0,0,99999999,0,257,0,0,0,0,186360,0,25520,25520,22,9640,9352,158660,2,99,0,1,22,1,1,1,0,0
2024,84824,3,2.02302e+13,1,1598.98,6,93,6073,41740,3,10,169451,0,0,1,0,1,0,0,99,843,2,2.02302e+13,2.02302e+14,1598.98,202,51,2,100,1,9900,0,1,100,21,2,1305,7290,21,999,999,2,123,1,1,1,0,0,0,1,0,0,169451,9201,0,0,0,0,0,99999999,0,1,0,2000,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,1,1,0,0
2024,86631,3,2.02402e+13,1,2169.3,6,93,6097,42220,2,22,90000,1,1,1,0,1,0,0,99,841,1,2.02402e+13,2.02402e+14,2169.3,101,32,1,100,4,20000,2015,5,100,10,2,9130,6170,21,50,50,0,73,1,1,1,9130,6170,22,2,1,2,90000,90000,90000,0,0,0,0,99999999,0,0,0,0,0,0,90000,0,12061,12061,22,4524,4380,76150,2,99,0,1,21,1,1,1,0,0
2024,81263,3,2.02403e+13,1,1883.85,6,93,6037,31080,3,22,67000,1,1,1,0,1,0,0,2,830,2,2.02403e+13,2.02403e+14,1883.85,202,44,1,100,1,21030,2015,4,500,10,2,8950,2890,21,40,40,0,81,1,1,1,8950,2890,22,2,1,5,67000,35000,35000,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,1,1,0,0
2024,84663,3,2.02401e+13,1,2474.08,6,93,6073,41740,2,22,72008,1,1,1,0,1,0,0,0,843,4,2.02401e+13,2.02401e+14,2256.4,901,16,2,651,6,9900,0,1,0,34,1,0,0,0,999,999,0,50,1,1,1,0,0,0,1,0,0,40005,2,0,0,0,0,0,99999999,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,2,2,0,0
2024,81101,3,2.02401e+13,1,4672.83,6,93,6037,31080,2,22,16579,2,0,2,800,2,2,12,99,600,2,2.02401e+13,2.02401e+14,5308.41,301,2,2,300,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,16579,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,1,99,0,1,0,1,1,1,0,0
2024,82998,3,2.02402e+13,1,3833.58,6,93,6111,37100,2,10,9447,0,0,1,0,1,0,0,99,842,2,2.02402e+13,2.02402e+14,3833.58,202,65,1,100,1,9900,0,1,0,36,1,0,0,0,999,999,0,73,1,1,1,0,0,0,1,0,0,9447,7886,0,0,0,2800,0,1500,0,3436,150,0,0,0,0,0,0,0,0,0,0,0,1,99,0,1,0,2,1,1,0,0
2024,80739,3,2.02302e+13,1,2268.98,6,93,6037,31080,2,10,292100,0,0,1,0,1,0,0,1,843,2,2.02302e+13,2.02302e+14,2268.98,202,42,2,100,1,9900,0,1,0,10,2,565,6970,21,40,40,0,111,1,1,1,565,6970,22,2,1,7,292100,155900,145000,0,0,0,0,99999999,0,6000,900,4000,0,0,0,0,0,0,0,0,0,0,2,99,0,1,21,1,1,1,0,0
2024,80051,3,2.02401e+13,1,4775.5,6,93,0,99998,1,22,50000,1,1,1,0,2,3,12,99,600,3,2.02401e+13,2.02401e+14,4472.72,701,27,1,100,6,9900,0,1,0,32,1,0,0,0,999,999,0,73,1,1,1,0,0,0,1,0,0,50000,0,0,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,2,2,0,0
2024,83981,3,2.02403e+13,1,2650.14,6,93,0,40140,2,22,197027,1,1,1,0,1,0,0,99,842,1,2.02403e+13,2.02403e+14,2650.14,101,50,2,651,6,50040,1983,4,0,10,2,1108,7380,13,10,10,0,123,1,1,2,20,7460,22,2,1,1,197027,197027,1e+05,0,0,0,0,99999999,0,1027,0,0,0,0,101027,0,14304,14304,22,5149,5005,86349,2,99,0,1,0,1,1,1,0,0
2024,80738,3,2.02303e+13,1,1668.49,6,93,6037,31080,2,22,57200,1,1,1,0,2,1,12,0,720,1,2.02303e+13,2.02303e+14,1668.49,101,29,1,100,6,9900,0,1,100,10,2,5240,5295,21,28,28,0,81,1,1,1,5240,5295,22,2,1,9,57200,20000,20000,0,0,0,0,99999999,0,0,0,0,0,0,20000,0,615,615,10,189,-52,6150,2,99,0,1,0,1,2,2,0,0
2024,82835,3,2.02312e+13,1,2483.26,6,93,6037,31080,2,10,131622,0,0,1,0,1,0,0,2,843,3,2.02312e+13,2.02312e+14,2371.36,301,13,1,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,131622,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,86298,3,2.02413e+13,1,2971.22,6,93,0,41940,2,10,580770,0,0,1,0,1,0,0,2,843,1,2.02413e+13,2.02413e+14,2971.22,101,48,1,651,1,52100,2001,4,0,10,2,300,3390,21,40,40,0,111,1,1,1,300,3390,22,2,3,9,580770,290412,3e+05,0,0,0,0,99999999,0,211,200,-9999,0,0,580769,0,116537,116537,35,38929,38553,548469,2,99,0,1,21,1,1,1,0,0
2024,82078,3,2.02413e+13,1,2054.34,6,93,6037,31080,2,10,119979,0,0,1,0,1,0,0,99,830,1,2.02413e+13,2.02413e+14,2054.34,101,85,1,100,6,43400,1959,5,0,10,2,310,8680,14,84,84,0,2,1,1,2,310,8680,14,2,1,1,69979,69979,50000,0,0,19979,0,0,0,0,0,0,0,0,66982,0,6590,6590,22,254,0,51282,2,99,0,1,0,2,1,1,0,0
2024,84617,3,2.02302e+13,1,2072.63,6,93,6073,41740,2,22,188700,2,0,1,0,1,0,0,99,843,2,2.02302e+13,2.02302e+14,2072.63,202,30,2,100,1,9900,0,1,100,34,1,0,0,0,999,999,0,123,1,1,1,630,170,22,2,1,9,188700,79075,79000,0,0,0,0,99999999,0,75,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,21,1,1,1,0,0
2024,84965,3,2.02313e+13,1,2163.56,6,93,6073,41740,3,22,126478,1,1,1,0,1,0,0,2,842,2,2.02413e+13,2.02413e+14,2163.56,202,45,1,100,1,9900,0,1,100,10,2,4700,5170,14,40,40,0,111,1,1,1,4700,5170,14,2,1,1,126478,31275,30000,0,0,0,0,99999999,0,75,1200,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,1,1,0,0
2024,82716,3,2.02413e+13,1,2560.72,6,93,6059,31080,3,10,107002,0,0,1,0,1,0,0,99,843,1,2.02413e+13,2.02413e+14,2560.72,101,63,1,651,1,9900,0,1,0,10,2,2640,7370,13,6,6,0,111,1,1,1,2640,7370,13,2,2,1,107002,57001,0,20000,0,0,0,0,0,24501,12500,0,0,0,105459,0,4008,4008,12,2551,2263,71067,2,99,0,1,0,1,1,1,0,0
2024,85967,3,2.02413e+13,1,2009.42,6,93,6081,41860,3,10,64820,0,0,1,0,1,0,0,99,843,1,2.02413e+13,2.02413e+14,2009.42,101,65,1,100,1,21030,1983,4,600,10,2,4710,8770,14,40,40,0,81,1,1,1,4710,8770,14,2,1,1,64820,43210,43200,0,0,0,0,0,0,10,0,0,0,0,64820,0,3834,3834,12,968,536,35620,2,99,0,1,22,1,1,1,0,0
2024,81655,3,2.02313e+13,1,3308.44,6,93,6037,31080,3,10,17952,0,0,1,0,1,0,0,99,600,2,2.02313e+13,2.02313e+14,3308.44,202,74,2,200,1,20000,1979,5,100,36,1,0,0,0,999,999,0,2,1,1,1,0,0,0,1,0,0,17952,3890,0,0,0,3840,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0,1,0,2,1,1,0,0
2024,84994,3,2.02413e+13,1,1906.48,6,93,6073,41740,3,22,35809,2,0,1,0,1,0,0,99,730,1,2.02413e+13,2.02413e+14,1906.48,101,78,1,100,6,9900,0,1,100,32,1,0,0,0,999,999,0,81,1,1,2,0,0,0,1,0,0,35809,28210,0,0,0,25980,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,2,1,1,8,0
2024,86830,3,2.02403e+13,1,2558.39,6,93,6095,46700,3,10,225013,0,0,1,0,1,0,0,99,842,1,2.02403e+13,2.02403e+14,2558.39,101,32,1,651,1,52100,1993,4,0,36,1,0,0,0,999,999,0,111,1,1,1,710,7390,22,2,1,9,225013,100012,1e+05,0,0,0,0,99999999,0,12,0,0,0,0,225013,0,34155,34155,24,13234,12946,197313,2,99,0,1,0,1,1,1,0,0
2024,84610,3,2.02402e+13,1,4046.79,6,93,6073,41740,2,10,144002,0,0,1,0,1,0,0,99,820,2,2.02402e+13,2.02402e+14,4233.51,1241,33,1,100,6,9900,0,1,0,10,2,5000,5370,21,40,40,0,10,1,1,1,5000,5370,22,2,1,2,31000,31000,31000,0,0,0,0,99999999,0,0,0,0,0,0,31000,0,1838,1838,12,428,284,17150,2,99,0,1,21,1,1,1,0,0
2024,85628,3,2.02413e+13,1,2706.94,6,93,0,41860,3,10,68725,0,0,1,0,1,0,0,99,820,1,2.02413e+13,2.02413e+14,2706.94,101,67,1,651,1,51500,1974,4,0,36,1,0,0,0,999,999,0,81,1,1,1,0,0,0,1,0,0,68725,13220,0,0,0,13200,0,0,0,20,0,0,0,0,66745,0,3885,3885,12,688,112,36045,2,99,0,1,0,2,1,1,0,0
2024,82766,3,2.02313e+13,1,3778.56,6,93,6059,31080,2,10,178151,0,0,1,0,1,0,0,0,843,6,2.02313e+13,2.02313e+14,2950.57,301,7,2,300,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,178151,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,85842,3,2.02413e+13,1,3111.78,6,93,6075,41860,2,22,16776,1,1,1,0,1,0,0,99,500,1,2.02413e+13,2.02413e+14,3111.78,101,50,2,652,6,51500,1979,4,0,32,1,0,0,0,999,999,0,81,1,1,2,0,0,0,1,0,0,16776,16776,0,0,0,0,0,99999999,16776,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,2,2,0,0
2024,84852,3,2.02312e+13,1,2389.97,6,93,6073,41740,2,10,301112,0,0,1,0,1,0,0,1,843,3,2.02312e+13,2.02312e+14,2082.92,301,10,2,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,301112,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,83511,3,2.02413e+13,1,1962.04,6,93,0,40140,2,10,167960,0,0,1,0,1,0,0,1,843,5,2.02413e+13,2.02413e+14,1660.03,901,9,1,100,6,9900,0,1,612,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,87813,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,2,2,0,0
2024,85918,3,2.02302e+13,1,2000.96,6,93,6081,41860,3,10,1220535,0,0,1,0,1,0,0,2,843,4,2.02302e+13,2.02302e+14,1951.98,301,7,2,651,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,1220535,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,82280,3,2.02413e+13,1,1720.54,6,93,6037,31080,2,22,11579,2,0,2,300,1,0,0,99,300,1,2.02413e+13,2.02413e+14,1720.54,101,76,2,100,6,20000,1981,4,100,36,1,0,0,0,999,999,0,10,1,1,1,0,0,0,1,0,0,11579,11579,0,0,0,11579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0,1,0,2,2,2,0,0
2024,83822,3,2.02413e+13,1,2225.95,6,93,0,40140,3,10,75250,0,0,1,0,1,0,0,3,841,3,2.02413e+13,2.02413e+14,2496.68,301,12,2,100,6,9900,0,1,611,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,75250,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,86515,3,2.02401e+13,1,1709.11,6,93,6083,42200,3,10,210500,0,0,1,0,1,0,0,99,843,1,2.02401e+13,2.02401e+14,1709.11,101,58,1,100,1,9900,0,1,612,10,2,4252,9370,28,40,40,0,81,1,1,1,4252,9370,28,2,3,8,210500,1e+05,90000,0,0,0,0,0,0,10000,0,0,0,0,210500,0,30831,30831,22,11885,11597,182800,2,99,0,1,21,1,1,1,10,0
2024,80516,3,2.02212e+13,1,1800.89,6,93,6037,31080,2,10,43001,0,0,2,800,1,0,0,2,740,3,2.02212e+13,2.02212e+14,2190.7,301,15,1,100,6,9900,0,1,100,34,1,0,0,0,999,999,0,40,1,1,1,0,0,0,1,0,0,43001,0,0,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,2,2,0,0
2024,83491,3,2.02413e+13,1,2199.87,6,93,0,40140,3,10,234803,0,0,1,0,1,0,0,0,843,3,2.02413e+13,2.02413e+14,2199.87,1116,44,2,100,3,9900,0,1,100,10,2,101,6390,21,40,40,0,81,1,1,1,101,6390,22,2,3,9,54802,54802,48000,0,0,0,0,99999999,0,6802,0,0,0,0,54802,0,4694,4694,12,1564,1420,40952,2,99,0,1,21,1,1,1,0,0
2024,83248,3,2.02302e+13,1,3255.32,6,93,0,40140,2,22,26043,2,0,1,0,1,0,0,99,600,1,2.02302e+13,2.02302e+14,3255.32,101,80,2,100,5,9900,0,1,0,36,1,0,0,0,999,999,0,73,1,1,1,0,0,0,1,0,0,26043,26043,0,0,0,26040,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,2,1,1,0,0
